sleeper_id,canonical_player_id,full_name,identity_join_method,position_model,team,profile_team,team_changed,market_adp,market_adp_key,sleeper_market_projection,fie_season_mean,fie_ppg,p10,p25,p50,p75,p90,confidence,projection_source,scoring_coverage,scoring_unsupported,raw_projected_stats_per_game,active_return_scoring,validated_return_targets,driver_contributions_ppg,diagnostic_position_gate,diagnostic_status,diagnostic_eligible,diagnostic_raw_mean,diagnostic_raw_ppg,diagnostic_scoring_coverage,diagnostic_scoring_unsupported,diagnostic_driver_contributions_ppg,diagnostic_confidence,market_position_rank,fie_position_rank,comparison_eligible,rank_edge,fie_production_mean,diagnostic_center_offset,fie_diagnostic_mean,diagnostic_delta_points,diagnostic_delta_pct,diagnostic_position_rank,diagnostic_rank_delta,diagnostic_comparison_eligible,diagnostic_p10,diagnostic_p25,diagnostic_p50,diagnostic_p75,diagnostic_p90,reason,evidence_status
11301,,Braxton,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11304,00-0038498,E.J. Jenkins,sleeper_id_to_canonical,TE,PHI,PHI,False,,adp_ppr,,25.38884845885467,1.4934616740502749,8.070926503031266,15.050372099967657,24.40015417871476,34.345796660992065,43.99421772757515,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.8484696765667344,""receptions"":0.7135365122884224,""receiving_yards"":5.641348649225224,""receiving_tds"":0.03815807188796712,""fumbles_lost"":0.010082217830075905,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":4.14963088195573e-05,""receiving_2pt_conversions"":0.003461654277020007}",,,"{""prev__receiving_yards"":-0.9462246731398795,""prev_fantasy_ppg"":-0.8983102670128401,""target_share_prior4"":-0.75498140367521,""prev__receptions"":-0.4920074016273608,""receiving_competition_index_prior4"":-0.19229331603702035,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""red_zone_target_share_prior4"":-0.08664436967897518}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,25.38884845885467,1.4934616740502749,1.0,,"{""prev__receiving_yards"":-0.9462246731398795,""prev_fantasy_ppg"":-0.8983102670128401,""target_share_prior4"":-0.75498140367521,""prev__receptions"":-0.4920074016273608,""receiving_competition_index_prior4"":-0.19229331603702035,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""red_zone_target_share_prior4"":-0.08664436967897518}",45,,117.0,True,,25.38884845885467,17.963388480087303,25.38884845885467,,,112.0,,False,8.070926503031266,15.050372099967657,24.40015417871476,34.345796660992065,43.99421772757515,"FIE diagnostic is near market; main model signals: prior receiving-yard production, prior-season fantasy production, recent target share.",Validated preseason model
11306,00-0038496,Xavier Gipson,sleeper_id_to_canonical,WR,NYG,PHI,True,531.0,adp_ppr,,,,,,,,,11,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-2.333237026955966,""prev__receiving_yards"":-1.6041824416783126,""prev__receptions"":-0.7790569956905239,""target_share_prior4"":-0.6879872353865563,""offense_snap_share_prior4"":0.2713606239699275,""opportunity_xfp_realized_prior4"":-0.1597890477893727,""prev__receiving_tds"":-0.13242522101038565,""prev__rushing_yards"":-0.04723585298554854}",40,260.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
11311,00-0038492,Jason Brownlee,sleeper_id_to_canonical,WR,KC,KC,False,,adp_ppr,,17.742599744355285,1.043682337903252,-2.4990363018531383,5.939814971030341,16.252146111676236,28.070621882562047,39.90946186433486,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.74386169874677,""receptions"":0.41447688587988574,""receiving_yards"":4.236348134513404,""receiving_tds"":0.02254596680784886,""fumbles_lost"":0.004159757084553854,""rushing_yards"":0.4892581412285488,""rushing_tds"":0.004689437678998915,""rushing_2pt_conversions"":4.157765708939148e-05,""receiving_2pt_conversions"":0.0007343781915066684}",,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.5835886960586466,""offense_snap_share_prior4"":0.25840075024327525,""prev__receiving_tds"":-0.13242522101038565,""opportunity_xfp_realized_prior4"":-0.12643065282144672,""xfp_residual_prior4"":0.058498913096053456}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,17.742599744355285,1.043682337903252,1.0,,"{""prev_fantasy_ppg"":-2.730073502459135,""prev__receiving_yards"":-1.6525310178439907,""prev__receptions"":-0.8887995597954238,""target_share_prior4"":-0.5835886960586466,""offense_snap_share_prior4"":0.25840075024327525,""prev__receiving_tds"":-0.13242522101038565,""opportunity_xfp_realized_prior4"":-0.12643065282144672,""xfp_residual_prior4"":0.058498913096053456}",45,,226.0,True,,17.742599744355285,13.355964374631055,17.742599744355285,,,218.0,,False,-2.4990363018531383,5.939814971030341,16.252146111676236,28.070621882562047,39.90946186433486,"FIE diagnostic is near market; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
11312,,T.J.,unmatched,WR,,,False,631.6,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,377.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11320,00-0038519,Nikko Remigio,sleeper_id_to_canonical,WR,KC,KC,False,,adp_ppr,0.6000000000000001,17.62558584843555,1.0367991675550323,-2.746168804608054,5.891709966816862,16.25390129557144,27.917146599624395,39.34430494733756,93,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":0.6126169249357893,""receptions"":0.4129361939267914,""receiving_yards"":4.635574131738751,""receiving_tds"":0.009728917582900546,""fumbles_lost"":0.0018611173171285385,""rushing_yards"":0.7937127251499329,""rushing_tds"":0.004117253844944567,""rushing_2pt_conversions"":0.0,""receiving_2pt_conversions"":0.0007897470032795448}",,,"{""prev_fantasy_ppg"":-2.518770963554851,""prev__receiving_yards"":-1.5800081535954735,""prev__receptions"":-0.8652832960586596,""target_share_prior4"":-0.7624666811265896,""offense_snap_share_prior4"":0.2817285229512491,""opportunity_xfp_realized_prior4"":-0.17006306070874083,""prev__receiving_tds"":-0.13242522101038565,""receiving_competitor_count"":-0.08238296460384008}",validated_candidate,VALIDATED_POSITION_SHADOW,True,17.62558584843555,1.0367991675550323,1.0,,"{""prev_fantasy_ppg"":-2.518770963554851,""prev__receiving_yards"":-1.5800081535954735,""prev__receptions"":-0.8652832960586596,""target_share_prior4"":-0.7624666811265896,""offense_snap_share_prior4"":0.2817285229512491,""opportunity_xfp_realized_prior4"":-0.17006306070874083,""prev__receiving_tds"":-0.13242522101038565,""receiving_competitor_count"":-0.08238296460384008}",93,,227.0,True,,17.62558584843555,13.355964374631055,4.269621473804492,3.669621473804491,611.6035789674152,250.0,,True,-16.10213317923911,-7.464254407814195,2.8979369209403814,14.561182224993338,25.988340572706495,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
11329,,Josh,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11344,,Keytaon,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11347,00-0038651,Chase Cota,unmatched,WR,,,False,531.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,260.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11351,,Thomas,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11357,,Tyler,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11359,,Kody,unmatched,WR,,,False,649.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,430.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11366,,Chris,unmatched,WR,,,False,569.2,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,294.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11367,,Daewood,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11370,00-0038685,Chris Brooks,sleeper_id_to_canonical,RB,GB,GB,False,,adp_ppr,56.3,56.3,3.3117647058823527,33.08816849963627,42.79896002310537,55.05973523826352,68.5782494754227,81.38330149606254,66,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,DIAGNOSTIC_ONLY_POSITION,True,38.47424827970936,2.263191075277021,1.0,,"{""prev_fantasy_ppg"":-1.9371862233309274,""prev__rushing_yards"":-0.8557558358443429,""carry_share_prior4"":-0.8052315209211094,""opportunity_xfp_realized_prior4"":-0.5254352237641168,""prev__receptions"":-0.3281106913672093,""prev__receiving_yards"":-0.24093454695652552,""prev__rushing_tds"":-0.15046629375028114,""offense_snap_share_prior4"":0.12508712453782603}",74,,66.0,False,,,27.24288485319462,11.231363426514736,-45.068636573485264,-80.05086425130598,124.0,,True,-11.980468073848996,-2.2696765503798915,9.99109866477825,23.50961290193743,36.31466492257728,"FIE diagnostic is lower; main model signals: prior-season fantasy production, prior rushing-yard production, recent carry share.",Diagnostic model
11371,00-0038720,Julian Hill,sleeper_id_to_canonical,TE,NE,MIA,True,668.8,adp_ppr,5.6,5.6,0.3294117647058823,-9.452312510604692,-3.303340429668083,4.454716565563125,13.361177041807096,22.18617068568028,55,MARKET_FALLBACK,1.0,,{},,,{},validated_candidate,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""opportunity_change_score_prior1"":0.45582731382419556,""pfr_receiving_drop_pct_prior4"":-0.4180321824549416,""prev_fantasy_ppg"":-0.4110361223285613,""target_share_prior4"":-0.39828686234384786,""prev__receiving_yards"":-0.380311446320941,""receiving_competitor_count"":0.19844250748209108,""prev__receptions"":-0.16256298427005597,""opportunity_xfp_realized_prior4"":-0.14305372979887568}",40,244.0,148.0,False,,,17.963388480087303,5.6,0.0,0.0,140.0,104.0,False,-9.452312510604692,-3.303340429668083,4.454716565563125,13.361177041807096,22.18617068568028,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Validated preseason model
11374,,James,unmatched,QB,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
11377,00-0038679,Tyrell Shavers,sleeper_id_to_canonical,WR,BUF,BUF,False,651.4,adp_ppr,4.0,68.40282352591773,4.023695501524572,43.67279894422701,54.36972238315828,67.21711452960184,81.08239688042032,94.67681200946888,92,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":2.2097942759387403,""receptions"":1.3976295970834758,""receiving_yards"":19.016660149680533,""receiving_tds"":0.10876368108381676,""fumbles_lost"":0.00594466626888827,""rushing_yards"":0.5359298127600302,""rushing_tds"":0.004566819402925741,""rushing_2pt_conversions"":0.00018380935961193463,""receiving_2pt_conversions"":0.001172809547568944}",,,"{""prev_fantasy_ppg"":-1.2378371689554815,""prev__receiving_yards"":-0.5756763668811603,""prev__receptions"":-0.4398527066390152,""target_share_prior4"":-0.2669637018861933,""receiving_competitor_count"":0.12367862364400471,""opportunity_change_score_prior1"":-0.10659767304882742,""xfp_residual_prior4"":-0.09926935462862663,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",validated_candidate,VALIDATED_POSITION_SHADOW,True,68.40282352591773,4.023695501524572,1.0,,"{""prev_fantasy_ppg"":-1.2378371689554815,""prev__receiving_yards"":-0.5756763668811603,""prev__receptions"":-0.4398527066390152,""target_share_prior4"":-0.2669637018861933,""receiving_competitor_count"":0.12367862364400471,""opportunity_change_score_prior1"":-0.10659767304882742,""xfp_residual_prior4"":-0.09926935462862663,""pfr_receiving_drop_pct_prior4"":-0.07942253232559894}",92,439.0,130.0,True,309.0,68.40282352591773,13.355964374631055,55.04685915128667,51.04685915128667,1276.1714787821668,140.0,299.0,True,30.316834569595954,41.01375800852722,53.86115015497079,67.72643250578926,81.32084763483783,"FIE diagnostic is higher; main model signals: prior-season fantasy production, prior receiving-yard production, prior reception volume.",Validated preseason model
11378,00-0038678,Jordan Mims,sleeper_id_to_canonical,RB,PHI,TEN,True,452.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-2.5693822302294524,""prev__rushing_yards"":-1.056792824090607,""prev__receptions"":-0.6253006339241413,""carry_share_prior4"":-0.55083601392916,""prev__receiving_yards"":-0.4332126145315298,""target_share_prior4"":0.17641868569141492,""prev__rushing_tds"":-0.15046629375028114,""backfield_competitor_count"":0.08639341447946017}",40,138.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
11380,,Johnny,unmatched,TE,,,False,602.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,153.0,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11381,00-0038456,Travis Vokolek,sleeper_id_to_canonical,TE,ARI,ARI,False,,adp_ppr,,42.668098941462524,2.509888173027208,23.8438552358514,31.932924606454343,41.80992219052412,52.29361397909687,62.62428398714483,90,FIE_M9_VALIDATED_PRESEASON,1.0,,"{""targets"":1.2365583854253586,""receptions"":1.0468595378700258,""receiving_yards"":9.247338948132896,""receiving_tds"":0.08907309401058745,""fumbles_lost"":0.00565215116626621,""rushing_yards"":0.0,""rushing_tds"":0.0,""rushing_2pt_conversions"":0.0006930817042984146,""receiving_2pt_conversions"":0.006887157602151309}",,,"{""prev__receiving_yards"":-0.9462246731398795,""prev_fantasy_ppg"":-0.8983102670128401,""prev__receptions"":-0.4920074016273608,""target_share_prior4"":-0.2307253871214318,""receiving_competitor_count"":0.19844250748209108,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""opportunity_xfp_realized_prior4"":-0.04848588299357305}",validated_candidate,UNAVAILABLE_MARKET_COMPARISON,False,42.668098941462524,2.509888173027208,1.0,,"{""prev__receiving_yards"":-0.9462246731398795,""prev_fantasy_ppg"":-0.8983102670128401,""prev__receptions"":-0.4920074016273608,""target_share_prior4"":-0.2307253871214318,""receiving_competitor_count"":0.19844250748209108,""prev__receiving_tds"":-0.09518898983127697,""pfr_receiving_drop_pct_prior4"":0.09330964386435972,""opportunity_xfp_realized_prior4"":-0.04848588299357305}",45,,85.0,True,,42.668098941462524,17.963388480087303,42.668098941462524,,,71.0,,False,23.8438552358514,31.932924606454343,41.80992219052412,52.29361397909687,62.62428398714483,"FIE diagnostic is near market; main model signals: prior receiving-yard production, prior-season fantasy production, prior reception volume.",Validated preseason model
11382,00-0038447,Dontay Demus Jr.,unmatched,WR,,,False,474.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,224.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11384,00-0038458,Owen Wright,sleeper_id_to_canonical,RB,HOU,TB,True,700.4,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_TEAM_CHANGE,False,,,1.0,,"{""prev_fantasy_ppg"":-2.470782853006747,""prev__rushing_yards"":-0.9600674806891025,""prev__receptions"":-0.6253006339241413,""backfield_competitor_count"":-0.5027361459602626,""prev__receiving_yards"":-0.4332126145315298,""prev__rushing_tds"":-0.15046629375028114,""carry_share_prior4"":-0.14464229749686736,""opportunity_xfp_realized_prior4"":-0.05939467220912005}",40,355.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: team transfer makes prior-team role profile non-portable.,Diagnostic model
11385,,Brian,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11387,,Sean,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11388,,Nolan,unmatched,QB,,,False,670.7,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,155.0,,False,,,,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
11410,,Braxton,unmatched,WR,,,False,643.9,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,410.0,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11413,,Ronnie,unmatched,RB,,,False,643.0,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_validated_preseason_spec,{},,,{},diagnostic_only,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,244.0,,False,,,27.24288485319462,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Diagnostic model
11415,,Tanner,unmatched,TE,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,17.963388480087303,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
11418,,Taye,unmatched,WR,,,False,,adp_ppr,,,,,,,,,10,MARKET_FALLBACK,0.0,no_model_or_profile,{},,,{},validated_candidate,UNAVAILABLE_PROFILE,False,,,0.0,no_model_or_profile,{},20,,,False,,,13.355964374631055,,,,,,False,,,,,,No diagnostic deviation: no usable prior-season FIE profile.,Validated preseason model
